Item Id,SKU,Suitable For,Type,Features,Size,Brand,Material,Shape,Color,Personalized,Room,Country/Region of Manufacture,Pattern,MPN,Item Length,Item Width,Bundle Description,Custom Bundle,California Prop 65 Warning,
"265887582930","OCNTR31648","Rug","Rugs","","","HomeRoots","Wool","","","","","","","352538","","","","","",
"265887656969","OCNTR34035","Rug","Rugs","","","HomeRoots","Wool","","","","","","","352547","","","","","",
"265896976865","OCNTR34040","Rug","Rugs","","","HomeRoots","Wool","","Blue","","","","","352548","","","","","",
"265897219831","OCNTR34045","Rug","Rugs","","","HomeRoots","Wool","","","","","","","352549","","","","","",
"265896920757","OCNTR34050","Rug","Rugs","","","HomeRoots","Wool","","Blue","","","","","352550","","","","","",
"265884013205","OCNTR34055","Rug","Rugs","","","HomeRoots","Wool","","","","","","","352551","","","","","",
"265896984600","OCNTR34060","Rug","Rugs","","","HomeRoots","Wool","","","","","","","352552","","","","","",
"255725177310","OCNTR33544","Rug","Rugs","","","HomeRoots","Polyester","Round","Blue","","","","","352616","","","","","",
"265887617296","OCNTR33553","Rug","Rugs","","","HomeRoots","Polyester","Round","Green","","","","","352617","","","","","",
"265883949979","OCNTR31141","Rug","Rugs","","","HomeRoots","Polyester","Round","Beige","","","","","352619","","","","","",
"255737775280","OCNTR31177","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352623","","","","","",
"255737946442","OCNTR31530","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352625","","","","","",
"265884168307","OCNTR31548","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352627","","","","","",
"265897146881","OCNTR30755","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352628","","","","","",
"265883921127","OCNTR30764","Rug","Rugs","","","HomeRoots","Polyester","Round","Beige","","","","","352629","","","","","",
"255725273773","OCNTR30791","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352632","","","","","",
"265884045236","OCNTR30800","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","352633","","","","","",
"255725021052","OCNTR33508","Rug","Rugs","","","HomeRoots","Polyester","Round","Purple","","","","","352636","","","","","",
"255737989276","OCNTR33517","Rug","Rugs","","","HomeRoots","Polyester","Round","Yellow","","","","","352637","","","","","",
"255728556351","OCNTR33526","Rug","Rugs","","","HomeRoots","Polyester","Round","Pink","","","","","352638","","","","","",
"255725303581","OCNTR32896","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","352682","","","","","",
"255728929071","OCNTR32902","Rug","Rugs","","","HomeRoots","","Round","","","","","","352685","","","","","",
"265887586143","OCNTR33130","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","352688","","","","","",
"265887627123","OCNTR33148","Rug","Rugs","","","HomeRoots","","Round","","","","","","352691","","","","","",
"265883824954","OCNTR33325","Rug","Rugs","","","HomeRoots","Wool","","Blue","","","","","352731","","","","","",
"255728742051","OCNTR33381","Rug","Rugs","","","HomeRoots","Wool","","Beige","","","","","352739","","","","","",
"265897007600","OCNTR33889","Rug","Rugs","","","HomeRoots","Wool","","Beige","","","","","352755","","","","","",
"255725244158","OCNTR33743","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352832","","","","","",
"265897071996","OCNTR33761","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","352836","","","","","",
"255725204812","OCNTR32308","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352848","","","","","",
"255728697368","OCNTR33590","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352854","","","","","",
"255725210335","OCNTR33599","Rug","Rugs","","","HomeRoots","","Round","Green","","","","","352856","","","","","",
"265896984954","OCNTR33626","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352862","","","","","",
"265884014791","OCNTR33644","Rug","Rugs","","","HomeRoots","","Round","Green","","","","","352866","","","","","",
"265897207858","OCNTR33653","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352868","","","","","",
"265884012717","OCNTR33680","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","352874","","","","","",
"265896864696","OCNTR33707","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","352880","","","","","",
"255728738208","OCNTR33716","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","352882","","","","","",
"255725047480","OCNTR30654","Rug","Rugs","","","HomeRoots","Wool","Round","","","","","","352887","","","","","",
"265897252526","OCNTR34469","Rug","Rugs","","","HomeRoots","Wool","Round","Red","","","","","352888","","","","","",
"255738014543","OCNTR34512","Rug","Rugs","","","HomeRoots","Wool","Round","","","","","","352895","","","","","",
"265887718110","OCNTR32745","Rug","Rugs","","","HomeRoots","Viscose","","Blue","","","","","352947","","","","","",
"265897121640","OCNTR33842","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","352949","","","","","",
"265883951092","OCNTR33850","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","352950","","","","","",
"265883884643","OCNTR33858","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","352951","","","","","",
"265897172464","OCNTR31218","Rug","Rugs","","","HomeRoots","","Round","","","","","","352957","","","","","",
"255728554515","OCNTR33047","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353003","","","","","",
"255737812833","OCNTR33366","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353010","","","","","",
"265896994062","OCNTR33380","Rug","Rugs","","","HomeRoots","Wool","","Beige","","","","","353012","","","","","",
"265897186861","OCNTR30593","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353013","","","","","",
"265897172226","OCNTR30600","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353014","","","","","",
"265887506711","OCNTR30621","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353017","","","","","",
"255738022792","OCNTR33202","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","353040","","","","","",
"255725178312","OCNTR33227","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","353045","","","","","",
"255725011738","OCNTR33232","Rug","Rugs","","","HomeRoots","Polyester","Round","Blue","","","","","353046","","","","","",
"265897024662","OCNTR32910","Rug","Rugs","","","HomeRoots","Polyester","Round","","","","","","353050","","","","","",
"265897218785","OCNTR32082","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353053","","","","","",
"265897232962","OCNTR32086","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353054","","","","","",
"265883888000","OCNTR32090","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353055","","","","","",
"265887703424","OCNTR32094","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353056","","","","","",
"255737661799","OCNTR32996","Rug","Rugs","","","HomeRoots","Polyester","Round","Blue","","","","","353072","","","","","",
"255728851327","OCNTR33934","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353099","","","","","",
"265896994483","OCNTR33939","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353100","","","","","",
"265896935907","OCNTR33944","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353101","","","","","",
"265897020189","OCNTR33949","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353102","","","","","",
"265887576122","OCNTR33954","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353103","","","","","",
"255725023995","OCNTR33959","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353104","","","","","",
"265897052687","OCNTR33974","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353107","","","","","",
"255737676889","OCNTR33979","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353108","","","","","",
"265884038226","OCNTR33984","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353109","","","","","",
"265884082316","OCNTR30655","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353133","","","","","",
"255737810583","OCNTR34470","Rug","Rugs","","","HomeRoots","Wool","","Red","","","","","353134","","","","","",
"265884180757","OCNTR34494","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353138","","","","","",
"265897185904","OCNTR34500","Rug","Rugs","","","HomeRoots","Wool","","Green","","","","","353139","","","","","",
"265897114548","OCNTR34507","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353140","","","","","",
"265884036628","OCNTR34513","Rug","Rugs","","","HomeRoots","Wool","","","","","","","353141","","","","","",
"265883791373","OCNTR34189","Rug","Rugs","","","HomeRoots","","Round","","","","","","354095","","","","","",
"255725096041","OCNTR34196","Rug","Rugs","","","HomeRoots","","Round","","","","","","354097","","","","","",
"255725222103","OCNTR31258","Rug","Rugs","","","HomeRoots","","Round","","","","","","354099","","","","","",
"255737918295","OCNTR34160","Rug","Rugs","","","HomeRoots","","Round","","","","","","354105","","","","","",
"255725001061","OCNTR34163","Rug","Rugs","","","HomeRoots","","Round","","","","","","354107","","","","","",
"265896959032","OCNTR34165","Rug","Rugs","","","HomeRoots","","Round","","","","","","354109","","","","","",
"255725061318","OCNTR34167","Rug","Rugs","","","HomeRoots","","Round","","","","","","354111","","","","","",
"265883876962","OCNTR34169","Rug","Rugs","","","HomeRoots","","Round","","","","","","354113","","","","","",
"265887846999","OCNTR34182","Rug","Rugs","","","HomeRoots","","Round","","","","","","354117","","","","","",
"265896944978","OCNTR34076","","Rugs","","","HomeRoots","","Round","Blue","","","","","354121","","","","","",
"265883892827","OCNTR34081","Rug","Rugs","","","HomeRoots","","Round","","","","","","354122","","","","","",
"255725254563","OCNTR34096","Rug","Rugs","","","HomeRoots","","Round","","","","","","354125","","","","","",
"255737771762","OCNTR34106","Rug","Rugs","","","HomeRoots","","Round","","","","","","354127","","","","","",
"255728621381","OCNTR34111","Rug","Rugs","","","HomeRoots","","Round","","","","","","354128","","","","","",
"255725147831","OCNTR34116","Rug","Rugs","","","HomeRoots","","Round","","","","","","354129","","","","","",
"255728637849","OCNTR34121","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","354130","","","","","",
"265896856132","OCNTR32371","Rug","Rugs","","","HomeRoots","","Round","","","","","","354133","","","","","",
"255728713236","OCNTR32376","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","354134","","","","","",
"255724960131","OCNTR32381","","Rugs","","","HomeRoots","","Round","Blue","","","","","354135","","","","","",
"265884222135","OCNTR33320","Rug","Rugs","","","HomeRoots","Wool","Round","","","","","","354144","","","","","",
"255725064269","OCNTR33334","Rug","Rugs","","","HomeRoots","Wool","Round","","","","","","354146","","","","","",
"255737709681","OCNTR33376","Rug","Rugs","","","HomeRoots","Wool","Round","Black","","","","","354152","","","","","",
"265896924183","OCNTR33383","Rug","Rugs","","","HomeRoots","Wool","Round","Beige","","","","","354153","","","","","",
"265896902185","OCNTR30624","Rug","Rugs","","","HomeRoots","Wool","Round","","","","","","354158","","","","","",
"265883976720","OCNTR45109","Rug","Rugs","","","HomeRoots","Polyester","","Blue","","","","","374425","","","","","",
"265884092091","OCNTR45107","Rug","Rugs","","","HomeRoots","Polyester","","Blue","","","","","374427","","","","","",
"265887710443","OCNTR45106","Rug","Rugs","","","HomeRoots","Polyester","","Blue","","","","","374428","","","","","",
"265884100469","OCNTR45102","Rug","Rugs","","","HomeRoots","Polyester","","","","","","","374432","","","","","",
"265887608007","OCNTR45101","Rug","Rugs","","","HomeRoots","Polyester","","","","","","","374433","","","","","",
"265897249488","OCNTR45093","Rug","Rugs","","","HomeRoots","Wool","","Blue","","","","","374501","","","","","",
"255724994492","OCNTR45049","","Rugs","","","HomeRoots","","","","","","","","374596","","","","","",
"255728773343","OCNTR45041","","Rugs","","","HomeRoots","","","","","","","","374604","","","","","",
"255737911382","OCNTR44255","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374674","","","","","",
"265883795997","OCNTR44254","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374675","","","","","",
"255737822165","OCNTR44250","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374679","","","","","",
"265887578072","OCNTR44249","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374680","","","","","",
"255737892377","OCNTR44244","","Rugs","","","HomeRoots","","Round","Blue","","","","","374685","","","","","",
"265884094596","OCNTR44234","","Rugs","","","HomeRoots","","Round","","","","","","374695","","","","","",
"265897131077","OCNTR44214","Rug","Rugs","","","HomeRoots","Wool","","Blue","","","","","374715","","","","","",
"265887845771","OCNTR44209","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374720","","","","","",
"265897252470","OCNTR44208","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374721","","","","","",
"265896976757","OCNTR44207","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374722","","","","","",
"255724994659","OCNTR44204","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374725","","","","","",
"255737864826","OCNTR44202","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374727","","","","","",
"255728614032","OCNTR44199","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374730","","","","","",
"265884022679","OCNTR44197","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374732","","","","","",
"265896993817","OCNTR44193","Rug","Rugs","","","HomeRoots","Wool","","Black","","","","","374736","","","","","",
"265897253586","OCNTR44192","Rug","Rugs","","","HomeRoots","Wool","","Black","","","","","374737","","","","","",
"265887752226","OCNTR44189","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374740","","","","","",
"255737735143","OCNTR44188","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374741","","","","","",
"265896965860","OCNTR44187","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374742","","","","","",
"265883895807","OCNTR44184","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374745","","","","","",
"255725096688","OCNTR44182","Rug","Rugs","","","HomeRoots","Wool","","","","","","","374747","","","","","",
"255737660817","OCNTR42682","","Rugs","","","HomeRoots","Polyester","","","","","","","374790","","","","","",
"265887528006","OCNTR42656","","Rugs","","","HomeRoots","Polyester","","Silver","","","","","374816","","","","","",
"265896975495","OCNTR42645","","Rugs","","","HomeRoots","Polyester","","","","","","","374827","","","","","",
"265897210107","OCNTR42633","","Rugs","","","HomeRoots","Polyester","","","","","","","374839","","","","","",
"255738065726","OCNTR44067","Rug","Rugs","","","HomeRoots","Polyester","","Silver","","","","","375030","","","","","",
"265887595880","OCNTR44054","Rug","Rugs","","","HomeRoots","Polyester","","Blue","","","","","375043","","","","","",
"265884035245","OCNTR44053","Rug","Rugs","","","HomeRoots","Polyester","","Blue","","","","","375044","","","","","",
"255737713711","OCNTR44049","Rug","Rugs","","","HomeRoots","Polyester","","Gold","","","","","375048","","","","","",
"265887813779","OCNTR44047","Rug","Rugs","","","HomeRoots","Polyester","","Gold","","","","","375050","","","","","",
"265887721189","OCNTR43980","Rug","Rugs","","","HomeRoots","Polyester","","","","","","","375117","","","","","",
"265884188810","OCNTR43968","","Rugs","","","HomeRoots","Polyester","","","","","","","375129","","","","","",
"255725271456","OCNTR43852","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375263","","","","","",
"255737751545","OCNTR43851","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375264","","","","","",
"255725171608","OCNTR43850","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375265","","","","","",
"255728845254","OCNTR43845","Rug","Rugs","","","HomeRoots","Wool","","Green","","","","","375270","","","","","",
"265897250056","OCNTR43843","Rug","Rugs","","","HomeRoots","Wool","","Green","","","","","375272","","","","","",
"255728793015","OCNTR43838","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375277","","","","","",
"255728877479","OCNTR43837","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375278","","","","","",
"255728758775","OCNTR43836","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375279","","","","","",
"265896974368","OCNTR43831","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375284","","","","","",
"265896908236","OCNTR43830","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375285","","","","","",
"265884022197","OCNTR43829","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375286","","","","","",
"265896895934","OCNTR43823","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375292","","","","","",
"255725332652","OCNTR43822","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375293","","","","","",
"255728685329","OCNTR43817","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375298","","","","","",
"255725135317","OCNTR43816","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375299","","","","","",
"265884021253","OCNTR43815","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375300","","","","","",
"255728758625","OCNTR43729","","Rugs","","","HomeRoots","Polyester","Round","Blue","","","","","375449","","","","","",
"265887748850","OCNTR43711","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375467","","","","","",
"265884099000","OCNTR43704","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375474","","","","","",
"265887847818","OCNTR43703","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375475","","","","","",
"265887552383","OCNTR43698","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375480","","","","","",
"265896927985","OCNTR43697","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375481","","","","","",
"255728905305","OCNTR43696","","Rugs","","","HomeRoots","Wool","","","","","","","375482","","","","","",
"255728928895","OCNTR43653","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375525","","","","","",
"265897199443","OCNTR43652","","Rugs","","","HomeRoots","Wool","","","","","","","375526","","","","","",
"255728695360","OCNTR43651","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375527","","","","","",
"255725061485","OCNTR43648","","Rugs","","","HomeRoots","Wool","Round","","","","","","375530","","","","","",
"265887749104","OCNTR43646","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375532","","","","","",
"255737915431","OCNTR43641","Rug","Rugs","","","HomeRoots","Wool","","","","","","","375537","","","","","",
"255725113746","OCNTR42298","Rug","Rugs","","","HomeRoots","","","","","","","","375599","","","","","",
"255725337993","OCNTR43581","","Rugs","","","HomeRoots","","","","","","","","375633","","","","","",
"265896935395","OCNTR43529","","Rugs","","","HomeRoots","Polyester","","","","","","","375685","","","","","",
"255725290553","OCNTR54515","Rug","Rugs","","","HomeRoots","","Round","Green","","","","","384621","","","","","",
"255728869273","OCNTR57159","Rug","Rugs","","","HomeRoots","","Round","Orange","","","","","384646","","","","","",
"265896968942","OCNTR52550","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","384702","","","","","",
"255725254753","OCNTR52553","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","384710","","","","","",
"255728701929","OCNTR49105","Rug","Rugs","","","HomeRoots","","Round","","","","","","384804","","","","","",
"255724950680","OCNTR52560","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","384825","","","","","",
"255738018231","OCNTR53067","Rug","Rugs","","","HomeRoots","","Round","","","","","","384838","","","","","",
"255725295733","OCNTR53072","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","384843","","","","","",
"265887843877","OCNTR53080","Rug","Rugs","","","HomeRoots","","Round","","","","","","384851","","","","","",
"265884207638","OCNTR53093","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","384864","","","","","",
"255737935026","OCNTR54526","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","384876","","","","","",
"265883844457","OCNTR57184","Rug","Rugs","","","HomeRoots","","Round","","","","","","384948","","","","","",
"265897086038","OCNTR57214","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","384978","","","","","",
"255728716472","OCNTR57238","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","385002","","","","","",
"265897178394","OCNTR58971","Rug","Rugs","","","HomeRoots","","Round","","","","","","385039","","","","","",
"265884018109","OCNTR59246","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385083","","","","","",
"255728664425","OCNTR59252","Rug","Rugs","","","HomeRoots","","Round","","","","","","385100","","","","","",
"255737827829","OCNTR59258","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385115","","","","","",
"255728841821","OCNTR59261","Rug","Rugs","","","HomeRoots","","Round","Yellow","","","","","385123","","","","","",
"255725252808","OCNTR49107","Rug","Rugs","","","HomeRoots","","Round","Yellow","","","","","385131","","","","","",
"265883944734","OCNTR49119","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385161","","","","","",
"265896925729","OCNTR49151","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","385235","","","","","",
"265897180598","OCNTR51258","Rug","Rugs","","","HomeRoots","","Round","Gold","","","","","385271","","","","","",
"265883828378","OCNTR51264","Rug","Rugs","","","HomeRoots","","Round","","","","","Abstract","385277","","","","","",
"265887599597","OCNTR51275","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","Abstract","385288","","","","","",
"255737964806","OCNTR52598","Rug","Rugs","","","HomeRoots","","Round","","","","","","385327","","","","","",
"265896864805","OCNTR54581","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","Abstract","385373","","","","","",
"265884080755","OCNTR58994","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385407","","","","","",
"265887734221","OCNTR59270","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385418","","","","","",
"265887761506","OCNTR59281","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","385429","","","","","",
"265897239920","OCNTR59295","Rug","Rugs","","","HomeRoots","","Round","","","","","","385483","","","","","",
"255738081333","OCNTR49183","Rug","Rugs","","","HomeRoots","","Round","","","","","Diamond","385515","","","","","",
"265884200288","OCNTR49193","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","385525","","","","","",
"255737979837","OCNTR49203","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385535","","","","","",
"255725274071","OCNTR51306","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","385575","","","","","",
"255737917033","OCNTR51315","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385584","","","","","",
"265896881927","OCNTR51324","Rug","Rugs","","","HomeRoots","","Round","Pink","","","","","385593","","","","","",
"265884011503","OCNTR52676","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385707","","","","","",
"265883908891","OCNTR53114","Rug","Rugs","","","HomeRoots","","Round","","","","","Abstract","385718","","","","","",
"265896996756","OCNTR53147","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","385751","","","","","",
"255725006756","OCNTR59161","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","387971","","","","","",
"255728799955","OCNTR59163","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","387973","","","","","",
"265887860849","OCNTR59390","Rug","Rugs","","","HomeRoots","","Round","Black","","","","Abstract","387975","","","","","",
"265897119093","OCNTR59395","Rug","Rugs","","","HomeRoots","","","","","","","","387980","","","","","",
"255725088373","OCNTR59396","Rug","Rugs","","","HomeRoots","","","Gray","","","","","387981","","","","","",
"265884218565","OCNTR57430","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","Abstract","388073","","","","","",
"265887713141","OCNTR59183","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","388179","","","","","",
"265883945560","OCNTR59190","Rug","Rugs","","","HomeRoots","","Round","Gold","","","","","388186","","","","","",
"265896900829","OCNTR59197","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","388193","","","","","",
"255725012055","OCNTR59500","Rug","Rugs","","","HomeRoots","","","Red","","","","","388315","","","","","",
"255728916857","OCNTR59501","Rug","Rugs","","","HomeRoots","","","Red","","","","","388316","","","","","",
"255725316272","OCNTR59506","Rug","Rugs","","","HomeRoots","","","Beige","","","","","388321","","","","","",
"255738049706","OCNTR49342","Rug","Rugs","","","HomeRoots","","","Blue","","","","","388385","","","","","",
"265884202807","OCNTR49354","Rug","Rugs","","","HomeRoots","","","Beige","","","","","388397","","","","","",
"265884030279","OCNTR49356","Rug","Rugs","","","HomeRoots","","","Beige","","","","","388399","","","","","",
"265897001581","OCNTR53294","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","388664","","","","","",
"255728646534","OCNTR53316","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","388686","","","","","",
"255738008247","OCNTR54685","Rug","Rugs","","","HomeRoots","","Round","Brown","","","","","388702","","","","","",
"265896920388","OCNTR54702","Rug","Rugs","","","HomeRoots","","","Blue","","","","","388719","","","","","",
"265897244488","OCNTR54703","Rug","Rugs","","","HomeRoots","","","Blue","","","","","388720","","","","","",
"255725097012","OCNTR54728","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","388745","","","","","",
"265883842902","OCNTR54736","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","388753","","","","","",
"265884168006","OCNTR54744","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","Abstract","388761","","","","","",
"265883959364","OCNTR57517","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","388778","","","","","",
"265884214843","OCNTR57525","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","388786","","","","","",
"255728667312","OCNTR57559","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","Abstract","388820","","","","","",
"265887571539","OCNTR57570","Rug","Rugs","","","HomeRoots","","","Gray","","","","","388831","","","","","",
"255728912608","OCNTR57571","Rug","Rugs","","","HomeRoots","","","Gray","","","","","388832","","","","","",
"265884224898","OCNTR57572","Rug","Rugs","","","HomeRoots","","","Gray","","","","","388833","","","","","",
"265897174771","OCNTR57575","Rug","Rugs","","","HomeRoots","","","Pink","","","","","388836","","","","","",
"255725251433","OCNTR57576","Rug","Rugs","","","HomeRoots","","","Pink","","","","","388837","","","","","",
"255725327701","OCNTR57577","Rug","Rugs","","","HomeRoots","","","Pink","","","","","388838","","","","","",
"265887852499","OCNTR57580","Rug","Rugs","","","HomeRoots","","","Blue","","","","","388841","","","","","",
"255725059632","OCNTR57731","Rug","Rugs","","","HomeRoots","","","Blue","","","","","388843","","","","","",
"255738049140","OCNTR57752","Rug","Rugs","","","HomeRoots","","","Black","","","","","388864","","","","","",
"255737721038","OCNTR57753","Rug","Rugs","","","HomeRoots","","","Black","","","","","388865","","","","","",
"255725219133","OCNTR54836","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","389487","","","","","",
"265887833172","OCNTR57584","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","389495","","","","","",
"265887775380","OCNTR57592","Rug","Rugs","","","HomeRoots","","Round","Beige","","","","","389503","","","","","",
"265897044538","OCNTR57625","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","389536","","","","","",
"255737805164","OCNTR56425","Rug","Rugs","","","HomeRoots","","","Gray","","","","","392379","","","","","",
"265883805547","OCNTR55325","Rug","Rugs","","","HomeRoots","","","","","","","","392865","","","","","",
"265884202268","OCNTR55326","Rug","Rugs","","","HomeRoots","","","","","","","","392866","","","","","",
"265887847292","OCNTR53935","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","393634","","","","","",
"255728802828","OCNTR55388","Rug","Rugs","","","HomeRoots","","Round","Orange","","","","","393644","","","","","",
"265887637416","OCNTR55392","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","393648","","","","","",
"265897203963","OCNTR55408","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","393664","","","","","",
"265884195971","OCNTR55416","Rug","Rugs","","","HomeRoots","","Round","Blue","","","","","393672","","","","","",
"255738070459","OCNTR55418","Rug","Rugs","","","HomeRoots","","Round","Orange","","","","","393674","","","","","",
"265887639599","OCNTR55424","Rug","Rugs","","","HomeRoots","","Round","Black","","","","","393680","","","","","",
"265896977276","OCNTR55430","Rug","Rugs","","","HomeRoots","","Round","Gray","","","","","393686","","","","","",
"265897008538","OCNTR56529","Rug","Rugs","","","HomeRoots","","Round","Green","","","","","393735","","","","","",
"265897031634","OCNTR56536","Rug","Rugs","","","HomeRoots","","Round","Red","","","","","393742","","","","","",
"255728741076","OCNTR53992","","Rugs","","","HomeRoots","Jute","Round","","","","","","394186","","","","","",
"265887646228","OCNTR53994","","Rugs","","","HomeRoots","Jute","","","","","","","394188","","","","","",
